,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt
559,1.29e+18,@Mugabiarts @DonjoshuaUg @WakisoGiantsFC @kamogasula Muwulidde ko leero ku radio with Kayemba kansubile newano obubaka anabulaba ðŸ˜‚,0,1
560,1.29e+18,@CrystoPanda @ntvuganda Eyo empale ya Nakawombe! Leero onakeesa @CrystoPanda,1,5
561,1.29e+18,"@ntvuganda I didn't know that you can dance to that extente.
Nyumidwa nyo , oba leero mwakozeseza ki bamikwano kubaâ€¦ https://t.co/4dQ3JGxkEX",0,2
562,1.29e+18,@DJPIUS7 leero yazze ne energy babaðŸ˜‚ #KstvSakataXtra,0,0
563,1.29e+18,@JBahabwa Leero gwe ðŸ˜€,0,0
564,1.29e+18,#BBSOmudigido KIKA LEERO POLITIKAL SHO,1,4
565,1.29e+18,"@CrystoPanda Leero munkubide ziri zenyini 
Look at the bellbottom yatabu
#NTVDanceParty 
#NTVDanceParty",0,0
566,1.29e+18,Wabula NTVDanceParty leero yakabi nyoo,0,0
567,1.29e+18,"@kyamageroandrew Leero nzikirizza nti #NTVDanceParty is a class above. It's reminded me of my old times during my ""â€¦ https://t.co/aHHzYyNlKF",0,1
568,1.29e+18,@KirimuStephen @CrystoPanda @ntvuganda Wabula leero @CrystoPanda  akikubye..ðŸ¤£ðŸ¤£ðŸ¤£ #NTVDanceParty,0,0
569,1.29e+18,Leero luno...ðŸ’€ðŸ’€ðŸ”¥ðŸ˜‚ðŸ¤¦â€â™‚ï¸ https://t.co/1whbnygFGb,1,0
570,1.29e+18,"This evenings Horn, must be sponsored by @MunGmato, wallahi bi horn bintwala leero",0,3
571,1.29e+18,@NeshNash3 leero Big Kauna anakwasa mu.?????,0,0
572,1.29e+18,@NamanyaRender Leero gweðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,1
573,1.29e+18,Tulliwa leeroðŸ™ˆðŸ™ˆðŸ‘¯ðŸ‘¯ðŸ’ƒ,0,4
574,1.29e+18,"@Mirembepauline1 Leero gwe simanyi mirembe, simanyi yani elinya.

Oliko ekikuwujjaðŸ˜ðŸ˜",0,0
575,1.29e+18,"Mwebale kusaba #BBSOmudigido ggiya leero nnene.Linda olabe @djshan256  @BBStwaliwo 
#ChoiceYo #MTNTVBundlesâ€¦ https://t.co/iAFLTKwJS6",3,2
576,1.29e+18,@Mugi_Albo ðŸ˜‚ðŸ˜‚ðŸ˜‚... Wabula leero ðŸ™ŒðŸ™ŒðŸ™Œ,0,1
577,1.29e+18,Mwebale kusaba #BBSOmudigido ggiya leero nnene.Linda olabe @djshan256  @BBStwaliwo https://t.co/xIr3VAgsVh,10,47
578,1.29e+18,@masindeonyango @933kfm @Akeda4 @DailyMonitor @Shymanshy1 Your name doesn't even have a 'K' in it... Tulako wansi sâ€¦ https://t.co/SZhXPapGZJ,0,2
579,1.29e+18,Leero kikadde #NTVDanceParty https://t.co/gwGsKipfr1,2,4
580,1.29e+18,Jangu ku @ntvuganda #NTVDanceParty leero. https://t.co/ATFTDyqY6d,2,5
581,1.29e+18,@socialoutcast47 Hahahahah.... leero mariachi!!,0,1
582,1.29e+18,"Ezaali ennaku kati tuli mu myeezi, Twagala kumanya Omudigido ogwasinga okunyumira ðŸ’ƒðŸ’ƒ

Tukomawo nate leero neba DJ aâ€¦ https://t.co/oNL0ULQNqS",12,31
583,1.29e+18,"Abategeera ekikadde mukereko leero.
Tonight we are taking you back in time on @ntvuganda #NTVDanceParty https://t.co/vPT2NaWuAv",5,31
584,1.29e+18,"@BaronMj89 mugambe leero oze kutekayo nene, ojalaba nga asanyuse",0,1
585,1.29e+18,Leero teri kunaaba till @BaselineUG is doneðŸ’¯,1,1
586,1.29e+18,Saturday evening listening to @VivianTendo1 music #Leero ðŸ’ƒðŸ’ƒ https://t.co/Y8zzKuqDbL,1,2
587,1.29e+18,Tonight #NTVDanceParty is giving you and your parents a chance to party as we throw it back in time ........So callâ€¦ https://t.co/gwvG03RxhS,7,39
588,1.29e+18,Leero mugenda kukakasa nti BBS Terefayina tetwepankirwako #BBSOmudigido @ssenkungu24 @watchdogug @matovu_joan @CultonScovia,2,3
589,1.29e+18,"@CamiloVicenteOv @MVelaCastaneda El tÃ­tulo no puede ser mÃ¡s acertado.

Felicidades ya quiero leero!",0,0
590,1.29e+18,@ElAzizug @GloriaAsiima @BenardPaade @Lynbritz22 @nakimuli_vivian @Richjustoh @movieflicUg @MerrisUG @vivian5softâ€¦ https://t.co/AL6HTPdXbR,0,2
591,1.29e+18,@SheilahGashumba Leero lunoooooo....bawuliddeðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚. Stop stop stop,0,2
592,1.29e+18,"@MashwaniAzhar Humne 2013 mein flag lgwaya tha PTI ka.
Hum haar gy NA64 lekin flag abhi tk leero leer ho kr b wahin hy :).

#JeetHoiInsafKi",0,0
593,1.29e+18,@iamokirya Leero I won't type lyrics. These songs are on repeat paka jenkooyela,1,2
594,1.29e+18,@Edward49330147 Leero gwe,0,0
595,1.29e+18,Tosubwa #NBSAmasengejje leero! https://t.co/kj3S4CISYJ,0,3
596,1.29e+18,@One_PiusJadwar Leero simanyi but will keep u updated,0,1
597,1.29e+18,"Ladies chose ur best styles,anti leero weekendðŸ‘™ðŸ‘™â¤ï¸ðŸ’–ðŸ’– https://t.co/aLWm3jiW0N",1,2
598,1.29e+18,Yo @oworugambo leero biki ?,0,0
599,1.29e+18,@GypsonDarren Leero gweðŸ˜‚ðŸ˜‚ðŸ˜‚,0,0
600,1.29e+18,"#Firimbi:Leero tukyazizza pulezidenti wa Uganda Olympic Committee (UOC), William Blick eyafunye ekifo ekipya ku kakâ€¦ https://t.co/AsQdVdFlUh",0,0
601,1.29e+18,"Kale I always have good English but leero olutudde kumpi ne Samantha, my English has got lost ðŸ˜Ÿ",0,4
602,1.29e+18,@gideonKutexa @powerz_madhi @lil_charlzy Ka bro code okamanyi mugaga kati leero teesa,0,0
603,1.29e+18,Dear purge leero mundekemu banaye âœŒï¸ðŸ˜­ðŸ˜­ðŸ˜­,1,6
604,1.29e+18,#Uganda: Leero Tutunulidde Ttiimu ya Police FC  â€“  SEG 1 | Sanyuka Endiba Yaffe https://t.co/PC8pDoxKr0,0,0
605,1.29e+18,@newvisionwire @mutabz_julius Dr. Ganako leero!!,0,0
606,1.29e+18,@Renitah18 Leero gwe https://t.co/5lU4WHS3mC,0,2
607,1.29e+18,"Leero weekend ðŸŽ¼ðŸ’ƒðŸ¾ 

Weâ€™re adding to the list of exciting things you can do this weekend. ðŸ˜‰ 

ALL PHONES COME WITH Aâ€¦ https://t.co/BGYBDdgWX8",13,42
608,1.29e+18,Tuli butoola leero mu #NBSAmasengejje @nbstv #NBSUpdates @joycebagala1 @MpindiAbaas https://t.co/frTUr8vCvR,3,17
609,1.29e+18,@bukeddetv #Akalulu leero ku saawa 09:00 kumakya. #@serugga_matovu @BasalirwaAsuman @jeema256 @JudithNabakoob1â€¦ https://t.co/pHbvKwvYeL,0,0
610,1.29e+18,"Leero mu #NBSAmasengejje, @paulkayonga1 akulombojjera akasattiro mu mikutu gy'amawulire mu biseera bya corona. Tosuâ€¦ https://t.co/FGQizLuRHh",7,22
611,1.29e+18,@CornorIrene @Zod1st @manty_flex @Special28159969 @Benjee_256 Leero lunoðŸ˜‚ðŸ˜‚,0,1
612,1.29e+18,"@fynRuthie hmm, leero gweee!! just give me 200k and see what happens. my sister you'll lose all your teeth",0,0
613,1.29e+18,@ntvuganda Leero kuwemula koka,0,0
614,1.29e+18,"Leero luno #LW97FM till the am. No need for an early morning today, just a continuation.",1,1
615,1.29e+18,@iamdeejayjo  there you go again....leero totukuba Namboole.#LW97FM @JSelectorJay @97fmRadiocity,1,1
616,1.29e+18,@Leero_62 @DweebPetr @LoLouisPTDR @NostalgicVGEdit 326 now.,0,1
617,1.29e+18,@CapitalOfficial @onedirection Leero horan,0,0
618,1.29e+18,@fem_dj @ntvuganda @MalembeLife Leero nga mutuvuze speed nnyo ðŸ™ðŸ™ðŸ”¥ðŸ”¥ðŸ”¥,0,1
619,1.29e+18,@KirimuStephen @ntvuganda @dagy_nyce @forever_etania Leero queen of Friday night atulaze mature banange,0,1
620,1.29e+18,@dvjmercypro Leero kyatabu nyoooo teri kwebaka,0,0
621,1.29e+18,@HopDaris @ExclusiveRuth To nengi ðŸ˜‚ðŸ˜‚leero amaso gakutumyuuka,0,1
622,1.29e+18,@ntvuganda @Photos_By_Drama Banange omwana kyatukola leero atulaze mature,0,0
623,1.29e+18,Kansubile wolimye leero wagonda...olusuku silukalu.ðŸ˜œ,0,0
624,1.29e+18,@fsnakazibwe @MutooroProud leero luno obu number ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ¤£,0,1
625,1.29e+18,@KamaraTheAddict @FranklinKaweru @flexdpaper @shenaskies @aethan_music Naye ndowoza nebake. Leero luganye.,0,1
626,1.29e+18,@ATUMANYA_ Hmmmm leero gwe,0,1
627,1.29e+18,"@kall_essy @NJ_RyanUG ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ¤£
Baleeta nabayimbi..
Tulina Chris brown leeroðŸ˜Š",0,1
628,1.29e+18,@IAmJoshRuby @Edgarkazibwe @henrynsek @SpiceDianaUg Leero wegane tulabe ssebo ðŸ¤£ðŸ¤£ðŸ¤£,0,2
629,1.29e+18,"@DweebPetr @LoLouisPTDR @NostalgicVGEdit 217 people disagree with you, unfortunately.",0,10
630,1.29e+18,"Laaba buu mummyâ™¥ï¸
Obusaanga ku @bbstvug   #bbscakala leeroðŸ’ƒðŸ¾ðŸŽµðŸŽ¶ðŸ¥‚ https://t.co/YHDGWYm8TK",7,21
631,1.29e+18,@ZambaaliBulasio @nbsafter5 @nbstv @leero tugenda suula mundongo,0,1
632,1.29e+18,"Police bukyanga ekwata leero yakutemu Bizonto, naye nga ate whatever they said was true
#FreeBizonto https://t.co/ToPsQgUH2b",0,1
633,1.29e+18,"Leero bino sibya luzungu! ðŸ˜›ðŸ¤—
 
Tomorrow at Ntv its gonna be ðŸ”¥ðŸ”¥ with our Spokesperson @JoelSsenyonyi andâ€¦ https://t.co/R8PRAU6sox",2,13
634,1.29e+18,Ah ah nange leero nkulaze mature... osaaaga. ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ https://t.co/cscjhXBsRa,0,0
635,1.29e+18,@JoelSsenyonyi @FrankWALUSIMBI @ntvuganda Ndowooza remote nsule nayo leero kuba nyinza okusubwa,0,0
636,1.29e+18,"@PhilKirya Leero otukutte off guard, naye webale ki faabakula ðŸ”¥ðŸ”¥ðŸ˜‚ðŸ˜‚",1,0
637,1.29e+18,@MagyAwori ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ leero silina Romance so i will let you die in your movie,1,1
638,1.29e+18,Naye @PhilKirya leero atulaze mature. #LW97FM,3,2
639,1.29e+18,Leero tugenda sula mundongo ya #NTVMixShow ðŸ˜€ https://t.co/7FHsXxsBP1,2,4
640,1.29e+18,Approximately 2 hours to go! #BellJamz yetuledde episode ya snapoff leeroðŸ”¥ðŸ”¥ðŸ‘ðŸ¾ #NTVMixShow https://t.co/hJlyWxanbl,2,6
641,1.29e+18,@Cold_Numb23 Kyova olaba leero I've not commented,0,0
642,1.29e+18,Walayi leero kigenda kuba kijobe!! #BellJamz ðŸ”¥ðŸ‘ðŸ¾ https://t.co/WLb9cBePmv,0,1
643,1.29e+18,Ku saawa 5 tosubwa omuyimbi wo chosen blood tuli nye leero ku  @bbstvug  #BBSCakala  @deejayryan8 @ssenkungu24â€¦ https://t.co/qj4a7z2QjO,3,11
644,1.29e+18,Eh leero muliro ðŸ”¥ðŸ”¥ðŸ”¥ðŸ‘ðŸ¾ #BellJamz https://t.co/CxtQClQIxE,2,16
645,1.29e+18,"@Rachealkyy @Airtel_Ug @mtnug ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚

Am 
ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚

Wanywede ko kuka pritex codeine leero",0,1
646,1.29e+18,@lynda_ddane @platinumz_ug Leero kibuzemu,0,1
647,1.29e+18,@Bae__Sabrina ðŸ˜‚ðŸ˜‚ðŸ˜‚ wabula leero bikutwala,0,1
648,1.29e+18,"Tusonze 
Ate leero kyanjawulo.
#NTVMixShow @ntvuganda 
@Bell_Lager #BellJamz https://t.co/1eij8AIg7J",8,58
649,1.29e+18,Omugaga @fsnakazibwe leero agombeledde banange mumpe kyennywaaðŸ™ˆðŸ™ˆ https://t.co/iXqg07o9B6,1,2
650,1.29e+18,"Ho. Kino e'kya leero nga kisuufu.
Can't wait. https://t.co/LH3rOgItcw",0,0
651,1.29e+18,"@joze_mat @JulietAlinaitwe @VineEntGroup @mickaelug @faith_gira @PeaceAmani11 Hahha ðŸ˜‚ðŸ˜‚ðŸ˜‚ leero mbalina mwenna 

#AliveAtHome",0,2
652,1.29e+18,"Leero mu gataliko nfuufu, 
Abawala beganye ka tweet ko'muyimbi Sheebah Kalungi Bwe  bagambye, they need their boysâ€¦ https://t.co/8K3LEkH7Du",3,10
653,1.29e+18,@PhilKirya @97fmRadiocity ðŸ˜‚ðŸ˜‚ ate  leero show tujjiwuliliza ne neighbor,0,1
654,1.29e+18,@EmmanuelOkwi @Ugaman01 Mweguddeko leero luno,0,0
655,1.29e+18,"It goes down leero

#LW97FM 

ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ https://t.co/llHrr6Rm3h",0,0
656,1.29e+18,Leero emundu kesekele ku stageðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ https://t.co/zrN2mplKCM,0,45
657,1.29e+18,@kats_sheebah @Ksheebah1 ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£naye diva leero neda,0,1
658,1.29e+18,Sinalaba ku crate ya Nile Stout leero . Weekend nga ekalubye https://t.co/W8AAQWBzDC,0,0
659,1.29e+18,"WATCH : VICE CHAIRMAN WA KENZO SEWA SEWA AYOGEDDE KU KUDA KWA KENZO LEERO BESUNGA
https://t.co/kE9VfUCzXp #CELEBRITYTRACKUG #MentaMusic",0,0
660,1.29e+18,This thread.. kiggwa leero. https://t.co/PbFhpdqNTg,1,2
661,1.29e+18,"@P1VyGCPoficv6P7 don't leero,feel.",0,1
662,1.29e+18,"@HEBobiwine leero oyisemu nyo president wange, obizemu ebiluma abayaye abatuffuga ðŸ˜‚ðŸ˜‚",0,5
663,1.29e+18,"Just opened my account with Melbet and deposited some ka 10K. Mumpe ku sure wins leero
CC @isaac_ruta @benj_amin11",1,4
664,1.29e+18,@DuncanBakka Leero @ewabwire2008 akufumbireyo ko amazzi wakiri ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,0
665,1.29e+18,@LilyDars10 @AllanSseky @Qrisy_Qrisy @SsesangaN @akaben_engineer @Atuhairecarol10 @Uncleken256 Leero kakyabike,0,2
666,1.29e+18,@MichealLMarvin1 Leero gweðŸ˜‚ðŸ˜‚,0,0
667,1.29e+18,@deejaykathy256 @abias_ahereza @PirateMulwana @byfar13ug @AhumuzaBenjami2 @BeaNexus @deejahn @poshaaloyoâ€¦ https://t.co/SEMqbLHte8,2,4
668,1.29e+18,@abias_ahereza @deejaykathy256 @PirateMulwana @byfar13ug @AhumuzaBenjami2 @BeaNexus @deejahn @poshaaloyoâ€¦ https://t.co/zHCFvxR0Ag,2,7
669,1.29e+18,@ProducerMaaan @deejaykathy256 @nxtradioug @mtnug @Swangz_Avenue Leero tuli bakuffa Disco.. I feel like a love songâ€¦ https://t.co/pHTQT6AwEf,2,3
670,1.29e+18,Leero gwe https://t.co/HyLhLj1RVC https://t.co/JzF6XYgpw1,0,3
671,1.29e+18,@IamVinka Plenty stories to say leero paka bukadde....,0,1
672,1.29e+18,@DjAludah @iamalisha250 @97fmRadiocity Banange nga Iâ€™m late? what did I miss? ðŸ˜œ @DjAludah leero byona obikooze. Wheâ€¦ https://t.co/RAPXUeLXeQ,4,6
673,1.29e+18,@Jocylynne @sparktvuganda Oba omuntu akulabyeko atya leeroðŸ˜ðŸ’ªðŸ»,0,1
674,1.29e+18,@MariamStilaal babes leero Juma!,0,2
675,1.29e+18,@MinofHealthUG @henrymwebesa Leero kamubire okwo sente no'budde bukye,0,0
676,1.29e+18,"@flogismondi Radio so'o memetÃ© la nde twitter ,ya leero amÃ³ hapycuegoto mbaeve ndereicuay. Loroicha e repeti",0,0
677,1.29e+18,leero luno https://t.co/ByhTKtTJgG,0,2
678,1.29e+18,@rinahmo01 @anitahfiori @TheDecemberQue1 @Sheiosmukiga @ruthekyak @UgNerd @NamanyaRender @tif256 leero nkuyiise,0,1
679,1.29e+18,"@Fausti56220969 @orisabatini Mucho texto fausti querida!!! Capaz en otra ocasiÃ³n me tomo el tiempo de leero, saludos y buenas tardes !",0,1
680,1.29e+18,"When you watch @guguddetv G Sports show from 12:00 to 1:00 we give you the best in all languages 
Leero lubade luchâ€¦ https://t.co/8QxQrUvrqW",3,12
681,1.29e+18,Leero mwe https://t.co/0BxPOcMQ37,0,3
682,1.29e+18,Naye wabula @ntvuganda mutujooze olwa leero!ðŸ™„,7,104
683,1.29e+18,"@maccarter95 @rinahmo01 ðŸ˜‚ðŸ˜‚ðŸ˜‚
Sarrinah yagombye leeroðŸ˜‚
@PercyCertified catalysed our breakupðŸ˜ž",0,3
684,1.29e+18,@TheDecemberQue1 @AhmedMeddy12 WordðŸ˜ oba waliddeki leero ðŸ˜‚ðŸ˜‚,0,2
685,1.29e+18,@bismarckerisah Nkugambye ðŸ¤¦ leero lufu,0,1
686,1.29e+18,@NHaliban @Thimmymax_ leero sili ku side yooo ðŸ˜­ðŸ˜­ðŸ˜­,0,0
687,1.29e+18,"#Leero mu #Agataliikonfuufu:
-  Uganda efunye omuntu asoose okufa COVID19.
-  Eyafudde COVID19 aziikiiddwa.Abantu bâ€¦ https://t.co/NLnZgmT89E",1,7
688,1.29e+18,@Gibsonmuhoozi2 Ohh mpozi nakozeseza kuyakato kange leero..nway I was saying.ðŸ¤£ Buy iPhones ðŸ˜‚ðŸ¤£,0,1
689,1.29e+18,Yarabi omuchina eyakola snap chat yetagga kutuggaðŸ˜£ðŸ˜£ I knocked (natumedda) leeroðŸ˜¥ðŸ˜¥,1,8
690,1.29e+18,"#Akabbinkano: Ekiro kya leero, #BukeddeTv2 ekuletedde 
Munnamateeka Nalukoola Luyimbaazi atulungamya ku Ddembe lyaâ€¦ https://t.co/mJfwUHXUyZ",0,1
691,1.29e+18,"bambi @AnnataliaO leero u hv kunyambalira akawero
de only rizon i watched #uncut ðŸ˜ðŸ˜ðŸ˜",0,0
692,1.29e+18,@bismarckerisah Leero luno shall we drink some ka water,0,2
693,1.29e+18,@BBRashid277 Katumale entanga ya leero,0,1
694,1.29e+18,"Leero olabika oli ku pro Bono baibe..
KyakabiâœŒï¸ https://t.co/6fmnsDzhbn",1,4
695,1.29e+18,"Wabula leero @BouncingBitch onsuseko
ðŸ™†ðŸ™†ðŸ™†ðŸ˜‚ðŸ˜‚ðŸ˜‚",0,3
696,1.29e+18,Beautiful women on a beautiful network @mtnug  leero party kenyume #PulseTikTokChallenge https://t.co/FVcbaFWOwG,3,3
697,1.29e+18,Leero ababaka abaagala kaadi ya @NRMOnline abakunukkiriza mu 200 bagyeeyo empapula nga n'amyuka omukulembeze wâ€™eggwâ€¦ https://t.co/PdyCewIWpa,0,8
698,1.29e+18,"Wabula leero @dvjmercypro okubye ekintu papa, BigUp on yo self #FreshPrince #NBSAfter5",0,0
699,1.29e+18,@RenezMuzik @DerrickVucci @CliffordOpwonya @DeejayJemmo @NewChapterAfrca @Lynnethebrand @SaltTvUganda Nyabo leero sikoze,0,3
700,1.29e+18,Leero mu Yiga Okuyiiya tukuleetedde abawala abeekolamu ekibiina okuzimba nâ€™okusiiga langi #AgafaEyo https://t.co/FSoloPn41w,0,1
701,1.29e+18,@ndagano @HEBobiwine Leero intelligence ejjakusula mu ffumbiro!,0,1
702,1.29e+18,"Leero #Phaneroo ðŸ’ƒðŸ’ƒ
#PhanerooOnlineService https://t.co/ESd1NDdFpP",8,17
703,1.29e+18,"Leero Phaneroo
#PhanerooOnlineService https://t.co/YwiDEiUNbB",3,2
704,1.29e+18,@daphi1000 @TheDecemberQue1 @rastakhid01 @lil_charlzy @MukundaneAble @aaubry256 @NamanyaRender @TrenzMiriam Sivawanâ€¦ https://t.co/OXa6Qtfalf,0,9
705,1.29e+18,sige lang buddy ðŸ˜ƒ,0,2
706,1.29e+18,@agaba_rakib @dhabonajob @PirateMulwana ðŸ˜‚ðŸ˜‚ðŸ˜‚oba leero nakukozeeki,0,1
707,1.29e+18,"If this is true then ""Okwezuula geemaanyi."" Mu njogera ya leero kino kyebayita ""okumanya size yo.""â€¦ https://t.co/I4UOdQobUj",1,4
708,1.29e+18,@lil_charlzy I think leero tewamize mpeke zzo dats y!!  ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,1
709,1.29e+18,"#3Ssebaanalecture - Yinsuwa eyamba etya okusobezesa obusuubuzi n'emirimu okusigala nga bitojjera?

Tosubwa abakuguâ€¦ https://t.co/RFSnHp4HJu",0,0
710,1.29e+18,"#3Ssebaanalecture - Yinsuwa eyamba etya okusobezesa obusuubuzi n'emirimu okusigala nga bitojjera?

Tosubwa abakuguâ€¦ https://t.co/eSQDURtFcA",0,4
711,1.29e+18,@aheebwadavid2 Leero gwe nawe,0,1
712,1.29e+18,Nkubagulizaako nti tosubwa aga leero. @DailyMonitor @933kfm @ntvuganda @sparktvuganda @JOBBWIRE @Akeda3â€¦ https://t.co/4Jf3qH6HHN,0,3
713,1.29e+18,"Leero phaneroo 
#phanerooonlineservice https://t.co/EIlDRfBzHT",1,1
714,1.29e+18,"Mwasuze Mutya? Leero tutunulidde engeri y'okwezza singa embeera eba ekukalubyeko

Labira wano:â€¦ https://t.co/Uwqx0BLioy",0,9
715,1.29e+18,Sayimooni leero kigaanye baaba!ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹very uninformed ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹,3,77
716,1.29e+18,"Soon! Theyâ€™re different thoughts!
#Leero https://t.co/Za3HnUZGHN",1,7
717,1.29e+18,@arinda256 Batumanyiira leero,0,1
718,1.29e+18,"@play01music @talentafrica Thinking about thoughts!ðŸ˜Ž
#Leero",0,3
719,1.29e+18,@fsnakazibwe @volcanocoffee1 @GKatabazi ðŸ˜©ðŸ˜©I have made it in life..leero sigenda kunaaba ...Faridah just followed me backðŸ˜‡,1,2
720,1.29e+18,"#Ekyenkya, Dorah ne Siraje bwe batyo bwe balabise leero. Weekumireko era oteese ne ku mulamwa obubaka tujja ku busoâ€¦ https://t.co/7xGW1ylI9r",0,8
721,1.29e+18,saber que un anime tiene manga y no leero pero enojarme cuando uno no lo tiene pq lo quiero leer is my pasiÃ³n,0,1
722,1.29e+18,@kshafik17 @Charles90348845 @mkainerugaba @KagutaMuseveni Leero gwe weyulize eri ogumwa,0,0
723,1.29e+18,Obulwadde bya Ssenyiga Kolona gyebuli. Tuleme kugayaala bannange - Katikkiro #Amatikkira27,1,27
724,1.29e+18,@bukeddetv @CEDOVIPuganda @UNICEFUganda @mubuuke Kino ekikolwa kibi nyo era nze nkivumirira. Kituufu nti omuzadde aâ€¦ https://t.co/jD0BROBryP,0,0
725,1.29e+18,@ntvuganda Okuwandiika abasaabaze kilwanyisa kitya obulwadde!? Ate nabo batubalemu kumagezi,0,0
726,1.29e+18,@ntvuganda Kyandiyambako kubanga kyangu okulondola omuntu abeera alina obulwadde. Kina tukikolere eggwanga lyaffe,0,1
727,1.29e+18,@ntvuganda Nedda tekigenda kuyamba kubanga abasabaza abantu banji olunaku banateera batya nti gundi yeyansize obulwadde,0,0
728,1.29e+18,@ntvuganda Ekyamaziima ate nga kituffu kili nti tekijja kuyamba wadde nakamu. Government ya Uganda no mukulembeezeâ€¦ https://t.co/kUmw3qUfJd,0,0
729,1.29e+18,Shamim Malende: Ekizibu kya Uganda sikuba nti obulwadde bwa #COVID19 butusobozesa okukuba kampeyini nga tukungaanaâ€¦ https://t.co/0IC6B6Vf8q,0,8
730,1.29e+18,"Mu mambuka ga Uganda abaayo beeraliikirivu olwâ€™obulwadde bwâ€™olukuku okubalumba.
#AgafaEyo https://t.co/qVkn6u7us2 https://t.co/Nvykz996Cf",0,3
731,1.29e+18,@ntvuganda Sikitufu kubanga kigya abantu kumulamwa era kiyinza okuvirako okusasanya obulwadde bwa Covid19,0,0
732,1.29e+18,The way Ugandans concede HIV/AIDS is actually nauseating I hear â€œbuno obulwadde bwaffe buno â€œ really??? https://t.co/gdodg79Cr5,1,0
733,1.29e+18,Shamim Malende: Ekizibu kya Uganda sikuba nti obulwadde bwa #COVID19 butusobozesa okukuba kampeyini nga tukungaanaâ€¦ https://t.co/0IC6B6Vf8q,0,8
734,1.29e+18,@ntvuganda Sikitufu kubanga kigya abantu kumulamwa era kiyinza okuvirako okusasanya obulwadde bwa Covid19,0,0
735,1.29e+18,"Sam Kazibwe: Mu bwakabaka Obuwangwa tubukozesezza tutya okulwanyisa Mukenenya ne Covid19?. 
Katikkiro; Edda abaanaâ€¦ https://t.co/ClK2wBnx5a",3,30
736,1.29e+18,Katikkiro agaddewo Ttabamiruka w'abaami mu kawefuube wâ€™okulwanyisa mukenenya mu Buganda ngâ€™ogumu ku mikolo gyaâ€¦ https://t.co/sDyO7nozUJ,0,0
737,1.29e+18,Katikkiro agaddewo Ttabamiruka w'abaami mu kawefuube wâ€™okulwanyisa mukenenya mu Buganda ngâ€™ogumu ku mikolo gyaâ€¦ https://t.co/cYnCoZso08,3,41
738,1.29e+18,Minisita ow'ebibiina by'obwegassi Haruna Kyeyune Kasolo n'ekitongole kya @MSCuganda bali mu kitundu lye Bunyoro okuâ€¦ https://t.co/h62lEua6tb,0,2
739,1.29e+18,"Mw. Ssekajoolo; singa enteekateeka z'okulwanyisa mukenenya zikwata enjuuyi zombi abaami n'abakyala, mukenenya tusobâ€¦ https://t.co/ZnQhAMe0xI",2,4
740,1.29e+18,Dr. Nelson Musoba; Abaami balina okubeera eky'okulabirako mu bitundu gyebabeera nga bakulemberamu abalala okulwanyiâ€¦ https://t.co/mwtgOZ6zo6,2,5
741,1.29e+18,#Uganda: Agataliikonfuufu:  Okulwanyisa okusasaanya Corona Virus. https://t.co/cMSoa55r3t,0,0
